,pl_name,hostname,gaia_id,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_massj,ttv_flag,st_refname,st_spectype,st_teff,st_rad,st_mass,st_met,st_metratio,st_logg,sy_refname,rastr,ra,decstr,dec,sy_pm,sy_pmra,sy_pmdec,sy_dist,sy_vmag,sy_kmag,sy_gaiamag,rowupdate,pl_pubdate,releasedate
697,GJ 581 c,GJ 581,Gaia DR2 6322070093095493504,0,1,3,Radial Velocity,2007,La Silla Observatory,Published Confirmed,0,<a refstr=TRIFONOV_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...609A.117T/abstract target=ref>Trifonov et al. 2018</a>,12.919,0.074,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,3396.0,0.33,0.31,,,4.89,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h19m25.55s,229.8564725,-07d43m21.70s,-7.7226935,1225.325712,-1221.47,-97.1295,6.2981,10.57,5.837,9.411,16/10/2017,2018-02,19/10/2017
698,GJ 581 e,GJ 581,Gaia DR2 6322070093095493504,0,1,3,Radial Velocity,2009,La Silla Observatory,Published Confirmed,0,<a refstr=MAYOR_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009A&A...507..487M/abstract target=ref> Mayor et al. 2009 </a>,3.14942,0.03,,,,0,<a refstr=MAYOR_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009A&A...507..487M/abstract target=ref> Mayor et al. 2009 </a>,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h19m25.55s,229.8564725,-07d43m21.70s,-7.7226935,1225.325712,-1221.47,-97.1295,6.2981,10.57,5.837,9.411,14/05/2014,2009-11,14/05/2014
699,GJ 581 e,GJ 581,Gaia DR2 6322070093095493504,1,1,3,Radial Velocity,2009,La Silla Observatory,Published Confirmed,0,<a refstr=ROBERTSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014Sci...345..440R/abstract target=ref>Robertson et al. 2014</a>,3.149,0.02815,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,3396.0,0.33,0.31,,,4.89,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h19m25.55s,229.8564725,-07d43m21.70s,-7.7226935,1225.325712,-1221.47,-97.1295,6.2981,10.57,5.837,9.411,9/07/2014,2014-07,9/07/2014
700,GJ 581 e,GJ 581,Gaia DR2 6322070093095493504,0,1,3,Radial Velocity,2009,La Silla Observatory,Published Confirmed,0,<a refstr=TRIFONOV_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...609A.117T/abstract target=ref>Trifonov et al. 2018</a>,3.153,0.029,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,3396.0,0.33,0.31,,,4.89,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h19m25.55s,229.8564725,-07d43m21.70s,-7.7226935,1225.325712,-1221.47,-97.1295,6.2981,10.57,5.837,9.411,16/10/2017,2018-02,19/10/2017
701,GJ 581 e,GJ 581,Gaia DR2 6322070093095493504,0,1,3,Radial Velocity,2009,La Silla Observatory,Published Confirmed,0,<a refstr=VOGT_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...723..954V/abstract target=ref>Vogt et al. 2010</a>,3.14867,0.028453,,,,0,<a refstr=VOGT_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...723..954V/abstract target=ref>Vogt et al. 2010</a>,M3 V,,0.29,0.31,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h19m25.55s,229.8564725,-07d43m21.70s,-7.7226935,1225.325712,-1221.47,-97.1295,6.2981,10.57,5.837,9.411,30/11/2016,2010-11,1/12/2016
707,GJ 667 C b,GJ 667 C,Gaia DR2 5975663354131618304,0,3,5,Radial Velocity,2012,La Silla Observatory,Published Confirmed,0,<a refstr=ANGLADA_ESCUDE_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...556A.126A/abstract target=ref> Anglada-Escude et al. 2013 </a>,7.2004,0.0505,,,,0,<a refstr=ANGLADA_ESCUDE_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...556A.126A/abstract target=ref> Anglada-Escude et al. 2013 </a>,M1.5 V,3350.0,,0.33,-0.55,[Fe/H],4.69,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h19m00.25s,259.7510609,-34d59m51.95s,-34.9977651,1151.955224,1131.61,-215.545,7.24396,10.602,6.036,9.38033,14/05/2014,2013-08,14/05/2014
708,GJ 667 C b,GJ 667 C,Gaia DR2 5975663354131618304,0,3,5,Radial Velocity,2012,La Silla Observatory,Published Confirmed,0,<a refstr=ANGLADA_ESCUDE_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...751L..16A/abstract target=ref> Anglada-Escud&eacute; et al. 2012 </a>,7.20066,0.049,,,,0,<a refstr=ANGLADA_ESCUDE_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...751L..16A/abstract target=ref> Anglada-Escud&eacute; et al. 2012 </a>,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h19m00.25s,259.7510609,-34d59m51.95s,-34.9977651,1151.955224,1131.61,-215.545,7.24396,10.602,6.036,9.38033,16/05/2014,2012-05,16/05/2014
709,GJ 667 C b,GJ 667 C,Gaia DR2 5975663354131618304,0,3,5,Radial Velocity,2012,La Silla Observatory,Published Confirmed,0,<a refstr=ROBERTSON__AMP__MAHADEVAN_2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...793L..24R/abstract target=ref>Robertson &amp; Mahadevan 2014</a>,7.1999,0.050431,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,3650.0,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h19m00.25s,259.7510609,-34d59m51.95s,-34.9977651,1151.955224,1131.61,-215.545,7.24396,10.602,6.036,9.38033,18/09/2014,2014-10,18/09/2014
710,GJ 667 C b,GJ 667 C,Gaia DR2 5975663354131618304,0,3,5,Radial Velocity,2012,La Silla Observatory,Published Confirmed,0,<a refstr=FEROZ__AMP__HOBSON_2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.437.3540F/abstract target=ref>Feroz &amp; Hobson 2014</a>,7.2,0.05,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,3650.0,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h19m00.25s,259.7510609,-34d59m51.95s,-34.9977651,1151.955224,1131.61,-215.545,7.24396,10.602,6.036,9.38033,18/09/2014,2014-02,18/09/2014
718,GJ 674 b,GJ 674,Gaia DR2 5951824121022278144,1,1,1,Radial Velocity,2007,La Silla Observatory,Published Confirmed,0,<a refstr=BONFILS_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007A&A...474..293B/abstract target=ref> Bonfils et al. 2007 </a>,4.6938,0.039,,,,0,<a refstr=BONFILS_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007A&A...474..293B/abstract target=ref> Bonfils et al. 2007 </a>,M2.5,3600.0,,0.35,-0.28,[Fe/H],,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h28m40.81s,262.1700476,-46d53m56.34s,-46.8989826,1050.09141,572.582,-880.251,4.54896,9.38,4.855,8.33063,14/05/2014,2007-10,14/05/2014
726,GJ 676 A d,GJ 676 A,Gaia DR2 5925209583053212800,0,2,4,Radial Velocity,2012,La Silla Observatory,Published Confirmed,0,<a refstr=ANGLADA_ESCUDE___TUOMI_2012 href=https://ui.adsabs.harvard.edu/abs/2012A%26A...548A..58A/abstract target=ref> Anglada-Escude & Tuomi 2012 </a>,3.6,0.0413,,,,0,<a refstr=ANGLADA_ESCUDE___TUOMI_2012 href=https://ui.adsabs.harvard.edu/abs/2012A%26A...548A..58A/abstract target=ref> Anglada-Escude & Tuomi 2012 </a>,M0 V,,,0.71,0.23,[Fe/H],,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h30m10.77s,262.5448903,-51d38m16.00s,-51.6377777,317.0836723,-257.873,-184.509,16.0272,9.58,5.825,8.86517,27/09/2016,2012-12,14/05/2014
728,GJ 676 A d,GJ 676 A,Gaia DR2 5925209583053212800,1,2,4,Radial Velocity,2012,La Silla Observatory,Published Confirmed,0,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,3.60076,0.039,,,,0,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,,,,0.63,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h30m10.77s,262.5448903,-51d38m16.00s,-51.6377777,317.0836723,-257.873,-184.509,16.0272,9.58,5.825,8.86517,14/06/2023,2022-09,14/06/2023
733,GJ 682 b,GJ 682,Gaia DR2 5955305209191546112,1,1,2,Radial Velocity,2014,Multiple Observatories,Published Confirmed,0,<a refstr=TUOMI_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.441.1545T/abstract target=ref>Tuomi et al. 2014</a>,17.478,0.08,,,,0,<a refstr=TUOMI_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.441.1545T/abstract target=ref>Tuomi et al. 2014</a>,M3.5 V,3028.0,,0.27,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h37m02.65s,264.2610245,-44d19m23.71s,-44.3232519,1174.001762,-706.117,-937.912,5.00671,10.94,5.606,9.57025,4/10/2019,2014-06,10/10/2019
742,GJ 724 b,GJ 724,Gaia DR2 4105386718001211392,1,1,1,Radial Velocity,2023,Calar Alto Observatory,Published Confirmed,0,<a refstr=GORRINI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv231005599G/abstract target=ref>Gorrini et al. 2023</a>,5.101284,0.04685,,,,0,<a refstr=GORRINI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv231005599G/abstract target=ref>Gorrini et al. 2023</a>,M1.0 V,3799.0,0.52,0.53,-0.02,[Fe/H],4.88,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h40m57.21s,280.238365,-13d22m57.00s,-13.3824997,677.8415697,-94.3221,-671.247,16.9658,10.638,6.546,9.76915,21/10/2023,2023-10,21/10/2023
743,GJ 740 b,GJ 740,Gaia DR2 4282578724832056576,1,1,1,Radial Velocity,2021,Multiple Observatories,Published Confirmed,0,<a refstr=TOLEDO_PADR_OACUTE_N_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...648A..20T/abstract target=ref>Toledo-Padr&oacute;n et al. 2021</a>,2.37756,0.029,,,,0,<a refstr=TOLEDO_PADR_OACUTE_N_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...648A..20T/abstract target=ref>Toledo-Padr&oacute;n et al. 2021</a>,M1.0 V,3913.0,0.56,0.58,0.08,[Fe/H],4.68,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h57m59.93s,284.4997178,+05d54m10.32s,5.902867,1236.155776,-196.301,-1220.47,11.1017,9.22,5.357,8.45636,25/03/2021,2021-04,1/04/2021
780,GJ 876 d,GJ 876,Gaia DR2 2603090003484152064,1,1,4,Radial Velocity,2005,W. M. Keck Observatory,Published Confirmed,0,<a refstr=RIVERA_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...719..890R/abstract target=ref> Rivera et al. 2010 </a>,1.93778,0.020807,,,0.021,0,<a refstr=RIVERA_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...719..890R/abstract target=ref> Rivera et al. 2010 </a>,,,0.3,0.32,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h53m17.75s,343.3239737,-14d15m59.74s,-14.2665958,1171.100949,957.961,-673.638,4.67517,10.16,5.01,8.8753,27/08/2014,2010-08,27/08/2014
781,GJ 876 d,GJ 876,Gaia DR2 2603090003484152064,0,1,4,Radial Velocity,2005,W. M. Keck Observatory,Published Confirmed,0,<a refstr=TRIFONOV_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...609A.117T/abstract target=ref>Trifonov et al. 2018</a>,1.938,0.021,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,3271.0,0.35,0.34,,,4.87,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h53m17.75s,343.3239737,-14d15m59.74s,-14.2665958,1171.100949,957.961,-673.638,4.67517,10.16,5.01,8.8753,16/10/2017,2018-02,19/10/2017
782,GJ 876 d,GJ 876,Gaia DR2 2603090003484152064,0,1,4,Radial Velocity,2005,W. M. Keck Observatory,Published Confirmed,0,<a refstr=CORREIA_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010A%26A...511A..21C/abstract target=ref> Correia et al. 2010 </a>,1.93785,0.021,,,,0,<a refstr=CORREIA_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010A%26A...511A..21C/abstract target=ref> Correia et al. 2010 </a>,M4 V,,,0.33,0.05,[Fe/H],,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h53m17.75s,343.3239737,-14d15m59.74s,-14.2665958,1171.100949,957.961,-673.638,4.67517,10.16,5.01,8.8753,27/08/2014,2010-02,27/08/2014
783,GJ 876 d,GJ 876,Gaia DR2 2603090003484152064,0,1,4,Radial Velocity,2005,W. M. Keck Observatory,Published Confirmed,0,<a refstr=RIVERA_ET_AL__2005 href=https://ui.adsabs.harvard.edu/abs/2005ApJ...634..625R/abstract target=ref> Rivera et al. 2005 </a>,1.93774,0.020807,,,0.024,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,3271.0,0.35,0.34,,,4.87,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h53m17.75s,343.3239737,-14d15m59.74s,-14.2665958,1171.100949,957.961,-673.638,4.67517,10.16,5.01,8.8753,27/08/2014,2005-11,27/08/2014
784,GJ 876 d,GJ 876,Gaia DR2 2603090003484152064,0,1,4,Radial Velocity,2005,W. M. Keck Observatory,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,1.937916,0.02183,,,,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,,3293.74,0.37,0.37,0.213,[Fe/H],4.87,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h53m17.75s,343.3239737,-14d15m59.74s,-14.2665958,1171.100949,957.961,-673.638,4.67517,10.16,5.01,8.8753,9/05/2022,2021-05,9/05/2022
785,GJ 876 d,GJ 876,Gaia DR2 2603090003484152064,0,1,4,Radial Velocity,2005,W. M. Keck Observatory,Published Confirmed,0,<a refstr=NELSON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.2484N/abstract target=ref>Nelson et al. 2016</a>,1.937848,0.021839,,,0.02357,0,<a refstr=NELSON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.2484N/abstract target=ref>Nelson et al. 2016</a>,,,,0.37,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h53m17.75s,343.3239737,-14d15m59.74s,-14.2665958,1171.100949,957.961,-673.638,4.67517,10.16,5.01,8.8753,27/01/2016,2016-01,28/01/2016
790,GJ 887 b,GJ 887,Gaia DR2 6553614253923452800,1,1,2,Radial Velocity,2020,La Silla Observatory,Published Confirmed,0,<a refstr=JEFFERS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020Sci...368.1477J/abstract target=ref>Jeffers et al. 2020</a>,9.262,0.068,,,,0,<a refstr=JEFFERS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020Sci...368.1477J/abstract target=ref>Jeffers et al. 2020</a>,M1 V,3688.0,0.47,0.49,-0.06,[Fe/H],4.78,<a refstr=HIPPARCOS_AND_TYCHO_CATALOGS href=https://ui.adsabs.harvard.edu/abs/1997HIP...C......0E/abstract target=ref> Hipparcos and Tycho Catalogs </a>,23h05m52.04s,346.4668274,-35d51m11.0s,-35.8530693,6896.07,6767.26,1326.66,3.29,,,,2/07/2020,2020-06,9/07/2020
795,GJ 9404 b,GJ 9404,Gaia DR2 4010201828880793984,1,1,1,Radial Velocity,2023,Roque de los Muchachos Observatory,Published Confirmed,0,<a refstr=BAYCROFT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023RNAAS...7..175B/abstract target=ref>Baycroft et al. 2023</a>,13.4586,0.0943,,,,0,<a refstr=BAYCROFT_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023RNAAS...7..175B/abstract target=ref>Baycroft et al. 2023</a>,,,,0.62,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h19m23.33s,184.8472095,+28d22m57.77s,28.3827126,652.5197868,-647.719,79.0074,23.8839,10.62,6.796,9.87021,5/09/2023,2023-08,5/09/2023
835,Gl 686 b,Gl 686,Gaia DR2 4550763526539955712,0,1,1,Radial Velocity,2018,Roque de los Muchachos Observatory,Published Confirmed,0,<a refstr=LALITHA_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...627A.116L/abstract target=ref>Lalitha et al. 2019</a>,15.5314,0.0917,,,,0,<a refstr=LALITHA_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...627A.116L/abstract target=ref>Lalitha et al. 2019</a>,M1.0 V,3654.0,0.43,0.43,-0.22,[Fe/H],4.88,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h37m54.36s,264.4764878,+18d35m45.42s,18.5959509,1352.211915,926.741,984.697,8.15728,9.62,5.572,8.73899,10/12/2020,2019-07,13/06/2019
836,Gl 686 b,Gl 686,Gaia DR2 4550763526539955712,0,1,1,Radial Velocity,2018,Roque de los Muchachos Observatory,Published Confirmed,0,<a refstr=AFFER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A.193A/abstract target=ref>Affer et al. 2019</a>,15.53209,0.091,,,,0,<a refstr=AFFER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A.193A/abstract target=ref>Affer et al. 2019</a>,M1,3663.0,0.42,0.42,-0.3,[Fe/H],4.83,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h37m54.36s,264.4764878,+18d35m45.42s,18.5959509,1352.211915,926.741,984.697,8.15728,9.62,5.572,8.73899,10/12/2020,2019-02,21/03/2019
837,Gl 686 b,Gl 686,Gaia DR2 4550763526539955712,1,1,1,Radial Velocity,2018,Roque de los Muchachos Observatory,Published Confirmed,0,<a refstr=BURT_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020arXiv201108867B/abstract target=ref>Burt et al. 2020</a>,15.53,0.091,,,,0,<a refstr=BURT_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020arXiv201108867B/abstract target=ref>Burt et al. 2020</a>,,3656.0,0.43,0.43,-0.23,[Fe/H],4.87,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h37m54.36s,264.4764878,+18d35m45.42s,18.5959509,1352.211915,926.741,984.697,8.15728,9.62,5.572,8.73899,10/12/2020,2021-01,17/12/2020
1940,HD 115404 A b,HD 115404 A,Gaia DR2 3936909723803146368,1,1,2,Radial Velocity,2022,Multiple Observatories,Published Confirmed,0,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,10.49488,0.088,,,,0,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,,,,0.83,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h16m51.74s,199.2155793,+17d00m57.74s,17.0160384,688.8917765,636.031,-264.644,10.9816,6.50066,4.381,6.28558,14/06/2023,2022-09,14/06/2023
2052,HD 134060 b,HD 134060,Gaia DR2 5876112300125320448,1,1,2,Radial Velocity,2019,La Silla Observatory,Published Confirmed,0,<a refstr=UDRY_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..37U/abstract target=ref>Udry et al. 2019</a>,3.2696,0.0444,,,,0,<a refstr=UDRY_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..37U/abstract target=ref>Udry et al. 2019</a>,G3 IV,5966.0,,1.09,0.14,[Fe/H],4.43,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h10m44.34s,227.6847587,-61d25m20.55s,-61.4223747,185.9811074,-185.588,-12.0858,24.0125,6.29,4.836,6.13951,5/02/2019,2019-02,7/02/2019
2070,HD 136352 b,HD 136352,Gaia DR2 5902750168276592256,0,1,3,Radial Velocity,2019,La Silla Observatory,Published Confirmed,0,<a refstr=UDRY_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..37U/abstract target=ref>Udry et al. 2019</a>,11.5824,0.0934,,,,0,<a refstr=UDRY_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..37U/abstract target=ref>Udry et al. 2019</a>,G4 V,5664.0,,0.81,-0.34,[Fe/H],4.39,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h21m45.63s,230.4401147,-48d19m07.74s,-48.3188174,1647.339568,-1624.05,-276.024,14.682,5.65,4.159,5.48495,10/12/2020,2019-02,7/02/2019
2072,HD 136352 b,HD 136352,Gaia DR2 5902750168276592256,0,1,3,Radial Velocity,2019,La Silla Observatory,Published Confirmed,0,<a refstr=KANE_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..129K/abstract target=ref>Kane et al. 2020</a>,11.57779,0.0969,1.482,0.132,0.01454,0,<a refstr=KANE_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..129K/abstract target=ref>Kane et al. 2020</a>,,5850.0,1.01,0.91,-0.25,[Fe/H],4.38,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h21m45.63s,230.4401147,-48d19m07.74s,-48.3188174,1647.339568,-1624.05,-276.024,14.682,5.65,4.159,5.48495,10/12/2020,2020-09,17/12/2020
2073,HD 136352 b,HD 136352,Gaia DR2 5902750168276592256,1,1,3,Radial Velocity,2019,La Silla Observatory,Published Confirmed,0,<a refstr=DELREZ_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021NatAs.tmp..106D/abstract target=ref>Delrez et al. 2021</a>,11.57797,0.0964,1.664,0.148,0.01485,0,<a refstr=DELREZ_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021NatAs.tmp..106D/abstract target=ref>Delrez et al. 2021</a>,,5664.0,1.06,0.87,-0.24,[M/H],4.39,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h21m45.63s,230.4401147,-48d19m07.74s,-48.3188174,1647.339568,-1624.05,-276.024,14.682,5.65,4.159,5.48495,9/08/2021,2021-06,9/08/2021
2111,HD 140901 b,HD 140901,Gaia DR2 6009538585839374336,1,1,2,Radial Velocity,2022,Multiple Observatories,Published Confirmed,1,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,9.02378,0.085,,,,0,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,,,,0.99,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h47m28.56s,236.8689866,-37d55m02.04s,-37.9172333,467.152936,-415.238,-214.031,15.2528,6.01,4.323,5.83135,14/06/2023,2022-09,14/06/2023
